"Name","Runtime","Notes","Tags","Created","Group","eval_on_recon","iters","oversample","seed","missing_s","dataset","exp_group","log_method","Accuracy (LRCV)","Accuracy (Logistic Regression (C=1.0))","Accuracy Discriminator (zy)","Accuracy_sex_Male_0.0 (LRCV)","Accuracy_sex_Male_0.0 (Logistic Regression (C=1.0))","Accuracy_sex_Male_0.0-sex_Male_1.0 (LRCV)","Accuracy_sex_Male_0.0-sex_Male_1.0 (Logistic Regression (C=1.0))","Accuracy_sex_Male_0.0÷sex_Male_1.0 (LRCV)","Accuracy_sex_Male_0.0÷sex_Male_1.0 (Logistic Regression (C=1.0))","Accuracy_sex_Male_1.0 (LRCV)","Accuracy_sex_Male_1.0 (Logistic Regression (C=1.0))","ELBO","LRCV_Accuracy","LRCV_Accuracy_sex_Male_0.0","LRCV_Accuracy_sex_Male_0.0-sex_Male_1.0","LRCV_Accuracy_sex_Male_0.0÷sex_Male_1.0","LRCV_Accuracy_sex_Male_1.0","LRCV_Renyi preds and s","LRCV_TNR","LRCV_TNR_sex_Male_0.0","LRCV_TNR_sex_Male_0.0-sex_Male_1.0","LRCV_TNR_sex_Male_0.0÷sex_Male_1.0","LRCV_TNR_sex_Male_1.0","LRCV_TPR","LRCV_TPR_sex_Male_0.0","LRCV_TPR_sex_Male_0.0-sex_Male_1.0","LRCV_TPR_sex_Male_0.0÷sex_Male_1.0","LRCV_TPR_sex_Male_1.0","LRCV_prob_pos_sex_Male_0.0","LRCV_prob_pos_sex_Male_0.0-sex_Male_1.0","LRCV_prob_pos_sex_Male_0.0÷sex_Male_1.0","LRCV_prob_pos_sex_Male_1.0","Logistic Regression (C=1.0)_Accuracy","Logistic Regression (C=1.0)_Accuracy_sex_Male_0.0","Logistic Regression (C=1.0)_Accuracy_sex_Male_0.0-sex_Male_1.0","Logistic Regression (C=1.0)_Accuracy_sex_Male_0.0÷sex_Male_1.0","Logistic Regression (C=1.0)_Accuracy_sex_Male_1.0","Logistic Regression (C=1.0)_Renyi preds and s","Logistic Regression (C=1.0)_TNR","Logistic Regression (C=1.0)_TNR_sex_Male_0.0","Logistic Regression (C=1.0)_TNR_sex_Male_0.0-sex_Male_1.0","Logistic Regression (C=1.0)_TNR_sex_Male_0.0÷sex_Male_1.0","Logistic Regression (C=1.0)_TNR_sex_Male_1.0","Logistic Regression (C=1.0)_TPR","Logistic Regression (C=1.0)_TPR_sex_Male_0.0","Logistic Regression (C=1.0)_TPR_sex_Male_0.0-sex_Male_1.0","Logistic Regression (C=1.0)_TPR_sex_Male_0.0÷sex_Male_1.0","Logistic Regression (C=1.0)_TPR_sex_Male_1.0","Logistic Regression (C=1.0)_prob_pos_sex_Male_0.0","Logistic Regression (C=1.0)_prob_pos_sex_Male_0.0-sex_Male_1.0","Logistic Regression (C=1.0)_prob_pos_sex_Male_0.0÷sex_Male_1.0","Logistic Regression (C=1.0)_prob_pos_sex_Male_1.0","Renyi preds and s (LRCV)","Renyi preds and s (Logistic Regression (C=1.0))","TNR (LRCV)","TNR (Logistic Regression (C=1.0))","TNR_sex_Male_0.0 (LRCV)","TNR_sex_Male_0.0 (Logistic Regression (C=1.0))","TNR_sex_Male_0.0-sex_Male_1.0 (LRCV)","TNR_sex_Male_0.0-sex_Male_1.0 (Logistic Regression (C=1.0))","TNR_sex_Male_0.0÷sex_Male_1.0 (LRCV)","TNR_sex_Male_0.0÷sex_Male_1.0 (Logistic Regression (C=1.0))","TNR_sex_Male_1.0 (LRCV)","TNR_sex_Male_1.0 (Logistic Regression (C=1.0))","TPR (LRCV)","TPR (Logistic Regression (C=1.0))","TPR_sex_Male_0.0 (LRCV)","TPR_sex_Male_0.0 (Logistic Regression (C=1.0))","TPR_sex_Male_0.0-sex_Male_1.0 (LRCV)","TPR_sex_Male_0.0-sex_Male_1.0 (Logistic Regression (C=1.0))","TPR_sex_Male_0.0÷sex_Male_1.0 (LRCV)","TPR_sex_Male_0.0÷sex_Male_1.0 (Logistic Regression (C=1.0))","TPR_sex_Male_1.0 (LRCV)","TPR_sex_Male_1.0 (Logistic Regression (C=1.0))","prob_pos_sex_Male_0.0 (LRCV)","prob_pos_sex_Male_0.0 (Logistic Regression (C=1.0))","prob_pos_sex_Male_0.0-sex_Male_1.0 (LRCV)","prob_pos_sex_Male_0.0-sex_Male_1.0 (Logistic Regression (C=1.0))","prob_pos_sex_Male_0.0÷sex_Male_1.0 (LRCV)","prob_pos_sex_Male_0.0÷sex_Male_1.0 (Logistic Regression (C=1.0))","prob_pos_sex_Male_1.0 (LRCV)","prob_pos_sex_Male_1.0 (Logistic Regression (C=1.0))","Clust/Context ARI","Clust/Context Acc y=0 s=0","Clust/Context Acc y=0 s=1","Clust/Context Acc y=1 s=0","Clust/Context Acc y=1 s=1","Clust/Context Accuracy","Clust/Context NMI"
"cool-frog-1790","1240","-","","2020-11-17T03:55:29.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","21","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.6841317365269461","0.6833832335329342","63.20000457763672","0.6107784431137725","0.6077844311377245","0.1467065868263473","0.15119760479041922","0.8063241106719368","0.8007889546351085","0.7574850299401198","0.7589820359281437","0.03401429206132889","0.6841317365269461","0.6107784431137725","0.1467065868263473","0.8063241106719368","0.7574850299401198","0.24746789117893825","0.940119760479042","0.9730538922155688","0.06586826347305386","0.9323076923076924","0.907185628742515","0.4281437125748503","0.24850299401197604","0.35928143712574845","0.4088669950738916","0.6077844311377245","0.1377245508982036","0.2125748502994012","0.3931623931623932","0.3502994011976048","0.6833832335329342","0.6077844311377245","0.15119760479041922","0.8007889546351085","0.7589820359281437","0.2499942694767107","0.9416167664670658","0.9730538922155688","0.06287425149700598","0.9353846153846154","0.9101796407185628","0.4251497005988024","0.24251497005988024","0.3652694610778443","0.3990147783251232","0.6077844311377245","0.1347305389221557","0.21407185628742512","0.3862660944206009","0.34880239520958084","0.24746789117893825","0.2499942694767107","0.940119760479042","0.9416167664670658","0.9730538922155688","0.9730538922155688","0.06586826347305386","0.06287425149700598","0.9323076923076924","0.9353846153846154","0.907185628742515","0.9101796407185628","0.4281437125748503","0.4251497005988024","0.24850299401197604","0.24251497005988024","0.35928143712574845","0.3652694610778443","0.4088669950738916","0.3990147783251232","0.6077844311377245","0.6077844311377245","0.1377245508982036","0.1347305389221557","0.2125748502994012","0.21407185628742512","0.3931623931623932","0.3862660944206009","0.3502994011976048","0.34880239520958084","","","","","","",""
"lemon-gorge-1789","1296","-","","2020-11-17T03:37:49.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","20","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7851796407185628","0.782185628742515","64.5","0.8038922155688623","0.7979041916167665","0.03742514970059874","0.03143712574850299","0.9534450651769087","0.9606003752345216","0.7664670658682635","0.7664670658682635","0.03335649520158768","0.7851796407185628","0.8038922155688623","0.03742514970059874","0.9534450651769087","0.7664670658682635","0.03603373901546205","0.9326347305389222","0.934131736526946","0.0029940119760479833","0.9967948717948716","0.9311377245508982","0.6377245508982036","0.6736526946107785","0.07185628742514971","0.8933333333333333","0.6017964071856288","0.36976047904191617","0.03443113772455092","0.9068825910931172","0.33532934131736525","0.782185628742515","0.7979041916167665","0.03143712574850299","0.9606003752345216","0.7664670658682635","0.02364204935366742","0.938622754491018","0.94311377245509","0.008982035928143728","0.9904761904761904","0.934131736526946","0.625748502994012","0.6526946107784432","0.05389221556886237","0.9174311926605504","0.5988023952095808","0.35479041916167664","0.022455089820359264","0.9367088607594936","0.3323353293413174","0.03603373901546205","0.02364204935366742","0.9326347305389222","0.938622754491018","0.934131736526946","0.94311377245509","0.0029940119760479833","0.008982035928143728","0.9967948717948716","0.9904761904761904","0.9311377245508982","0.934131736526946","0.6377245508982036","0.625748502994012","0.6736526946107785","0.6526946107784432","0.07185628742514971","0.05389221556886237","0.8933333333333333","0.9174311926605504","0.6017964071856288","0.5988023952095808","0.36976047904191617","0.35479041916167664","0.03443113772455092","0.022455089820359264","0.9068825910931172","0.9367088607594936","0.33532934131736525","0.3323353293413174","","","","","","",""
"vivid-fire-1788","1249","-","","2020-11-17T03:34:33.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","19","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.6324850299401198","0.6339820359281437","64.29999923706055","0.5538922155688623","0.5553892215568862","0.15718562874251496","0.15718562874251496","0.7789473684210526","0.7794117647058824","0.7110778443113772","0.7125748502994012","0.03329674154520035","0.6324850299401198","0.5538922155688623","0.15718562874251496","0.7789473684210526","0.7110778443113772","0.3183000164513794","0.9296407185628742","0.9790419161676648","0.09880239520958078","0.8990825688073395","0.8802395209580839","0.33532934131736525","0.12874251497005987","0.4131736526946108","0.23756906077348064","0.5419161676646707","0.0748502994011976","0.25598802395209586","0.2262443438914027","0.33083832335329344","0.6339820359281437","0.5553892215568862","0.15718562874251496","0.7794117647058824","0.7125748502994012","0.3220228236613369","0.9311377245508982","0.9820359281437124","0.10179640718562866","0.8963414634146343","0.8802395209580839","0.33682634730538924","0.12874251497005987","0.4161676646706587","0.23626373626373623","0.5449101796407185","0.07335329341317365","0.25898203592814373","0.2207207207207207","0.3323353293413174","0.3183000164513794","0.3220228236613369","0.9296407185628742","0.9311377245508982","0.9790419161676648","0.9820359281437124","0.09880239520958078","0.10179640718562866","0.8990825688073395","0.8963414634146343","0.8802395209580839","0.8802395209580839","0.33532934131736525","0.33682634730538924","0.12874251497005987","0.12874251497005987","0.4131736526946108","0.4161676646706587","0.23756906077348064","0.23626373626373623","0.5419161676646707","0.5449101796407185","0.0748502994011976","0.07335329341317365","0.25598802395209586","0.25898203592814373","0.2262443438914027","0.2207207207207207","0.33083832335329344","0.3323353293413174","","","","","","",""
"balmy-wood-1787","1293","-","","2020-11-17T03:16:09.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","18","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7732035928143712","0.7732035928143712","63.05000305175781","0.7874251497005988","0.7859281437125748","0.02844311377245512","0.025449101796407136","0.9638783269961976","0.9676190476190476","0.7589820359281437","0.7604790419161677","0.0301041416823864","0.7732035928143712","0.7874251497005988","0.02844311377245512","0.9638783269961976","0.7589820359281437","0.001579451692171329","0.9326347305389222","0.9461077844311376","0.026946107784431184","0.971518987341772","0.9191616766467066","0.6137724550898204","0.6287425149700598","0.029940119760479056","0.9523809523809524","0.5988023952095808","0.3413173652694611","0.0014970059880239917","0.9956140350877192","0.3398203592814371","0.7732035928143712","0.7859281437125748","0.025449101796407136","0.9676190476190476","0.7604790419161677","0.001579451692171198","0.9326347305389222","0.9461077844311376","0.026946107784431184","0.971518987341772","0.9191616766467066","0.6137724550898204","0.625748502994012","0.0239520958083832","0.9617224880382776","0.6017964071856288","0.3398203592814371","0.0014970059880239917","0.9956140350877192","0.3413173652694611","0.001579451692171329","0.001579451692171198","0.9326347305389222","0.9326347305389222","0.9461077844311376","0.9461077844311376","0.026946107784431184","0.026946107784431184","0.971518987341772","0.971518987341772","0.9191616766467066","0.9191616766467066","0.6137724550898204","0.6137724550898204","0.6287425149700598","0.625748502994012","0.029940119760479056","0.0239520958083832","0.9523809523809524","0.9617224880382776","0.5988023952095808","0.6017964071856288","0.3413173652694611","0.3398203592814371","0.0014970059880239917","0.0014970059880239917","0.9956140350877192","0.9956140350877192","0.3398203592814371","0.3413173652694611","","","","","","",""
"decent-spaceship-1786","1276","-","","2020-11-17T03:13:10.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","17","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.6946107784431138","0.6968562874251497","62.15000343322754","0.6317365269461078","0.6362275449101796","0.12574850299401197","0.12125748502994016","0.8339920948616601","0.8399209486166007","0.7574850299401198","0.7574850299401198","0.03049912117421627","0.6946107784431138","0.6317365269461078","0.12574850299401197","0.8339920948616601","0.7574850299401198","0.23250393314473977","0.9580838323353292","0.994011976047904","0.0718562874251496","0.927710843373494","0.9221556886227544","0.4311377245508982","0.2694610778443114","0.32335329341317365","0.4545454545454546","0.592814371257485","0.1377245508982036","0.19760479041916165","0.41071428571428575","0.33532934131736525","0.6968562874251497","0.6362275449101796","0.12125748502994016","0.8399209486166007","0.7574850299401198","0.22648210471638144","0.9580838323353292","0.994011976047904","0.0718562874251496","0.927710843373494","0.9221556886227544","0.4356287425149701","0.27844311377245506","0.31437125748503","0.46969696969696967","0.592814371257485","0.14221556886227546","0.1931137724550898","0.4241071428571429","0.33532934131736525","0.23250393314473977","0.22648210471638144","0.9580838323353292","0.9580838323353292","0.994011976047904","0.994011976047904","0.0718562874251496","0.0718562874251496","0.927710843373494","0.927710843373494","0.9221556886227544","0.9221556886227544","0.4311377245508982","0.4356287425149701","0.2694610778443114","0.27844311377245506","0.32335329341317365","0.31437125748503","0.4545454545454546","0.46969696969696967","0.592814371257485","0.592814371257485","0.1377245508982036","0.14221556886227546","0.19760479041916165","0.1931137724550898","0.41071428571428575","0.4241071428571429","0.33532934131736525","0.33532934131736525","","","","","","",""
"charmed-planet-1785","1273","-","","2020-11-17T02:54:50.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","16","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.6766467065868264","0.6856287425149701","63.450002670288086","0.6182634730538922","0.6362275449101796","0.11676646706586837","0.0988023952095809","0.8411405295315681","0.8655804480651731","0.7350299401197605","0.7350299401197605","0.029469840228557587","0.6766467065868264","0.6182634730538922","0.11676646706586837","0.8411405295315681","0.7350299401197605","0.26380779724789877","0.9296407185628742","0.9850299401197604","0.1107784431137725","0.8875379939209727","0.874251497005988","0.4236526946107784","0.25149700598802394","0.344311377245509","0.4221105527638191","0.5958083832335329","0.13323353293413173","0.2275449101796407","0.36929460580912865","0.3607784431137725","0.6856287425149701","0.6362275449101796","0.0988023952095809","0.8655804480651731","0.7350299401197605","0.24011638174259323","0.9296407185628742","0.9850299401197604","0.1107784431137725","0.8875379939209727","0.874251497005988","0.4416167664670659","0.2874251497005988","0.3083832335329341","0.4824120603015075","0.5958083832335329","0.15119760479041916","0.20958083832335328","0.4190871369294606","0.3607784431137725","0.26380779724789877","0.24011638174259323","0.9296407185628742","0.9296407185628742","0.9850299401197604","0.9850299401197604","0.1107784431137725","0.1107784431137725","0.8875379939209727","0.8875379939209727","0.874251497005988","0.874251497005988","0.4236526946107784","0.4416167664670659","0.25149700598802394","0.2874251497005988","0.344311377245509","0.3083832335329341","0.4221105527638191","0.4824120603015075","0.5958083832335329","0.5958083832335329","0.13323353293413173","0.15119760479041916","0.2275449101796407","0.20958083832335328","0.36929460580912865","0.4190871369294606","0.3607784431137725","0.3607784431137725","","","","","","",""
"jolly-silence-1784","1338","-","","2020-11-17T02:50:44.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","15","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.6669161676646707","0.6736526946107785","65.60000228881836","0.594311377245509","0.6047904191616766","0.14520958083832336","0.13772455089820357","0.8036437246963563","0.8145161290322581","0.7395209580838323","0.7425149700598802","0.0303085558116436","0.6669161676646707","0.594311377245509","0.14520958083832336","0.8036437246963563","0.7395209580838323","0.29492559835633464","0.940119760479042","0.9910179640718564","0.10179640718562875","0.8972809667673716","0.8892215568862275","0.3937125748502994","0.19760479041916168","0.3922155688622755","0.3350253807106599","0.5898203592814372","0.10329341317365268","0.24700598802395207","0.2948717948717949","0.3502994011976048","0.6736526946107785","0.6047904191616766","0.13772455089820357","0.8145161290322581","0.7425149700598802","0.2801576976172098","0.9416167664670658","0.9910179640718564","0.09880239520958078","0.9003021148036254","0.8922155688622755","0.405688622754491","0.218562874251497","0.374251497005988","0.3686868686868687","0.592814371257485","0.11377245508982035","0.2365269461077844","0.3247863247863248","0.3502994011976048","0.29492559835633464","0.2801576976172098","0.940119760479042","0.9416167664670658","0.9910179640718564","0.9910179640718564","0.10179640718562875","0.09880239520958078","0.8972809667673716","0.9003021148036254","0.8892215568862275","0.8922155688622755","0.3937125748502994","0.405688622754491","0.19760479041916168","0.218562874251497","0.3922155688622755","0.374251497005988","0.3350253807106599","0.3686868686868687","0.5898203592814372","0.592814371257485","0.10329341317365268","0.11377245508982035","0.24700598802395207","0.2365269461077844","0.2948717948717949","0.3247863247863248","0.3502994011976048","0.3502994011976048","","","","","","",""
"leafy-lion-1783","1271","-","","2020-11-17T02:33:32.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","14","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7881736526946108","0.7889221556886228","62.500003814697266","0.8038922155688623","0.8038922155688623","0.03143712574850299","0.029940119760479056","0.9608938547486032","0.9627560521415268","0.7724550898203593","0.7739520958083832","0.028809860348701477","0.7881736526946108","0.8038922155688623","0.03143712574850299","0.9608938547486032","0.7724550898203593","0.04789114281172236","0.9116766467065868","0.9041916167664672","0.014970059880239472","0.98371335504886","0.9191616766467066","0.6646706586826348","0.7035928143712575","0.07784431137724557","0.8893617021276595","0.625748502994012","0.3997005988023952","0.04640718562874252","0.8838951310861423","0.3532934131736527","0.7889221556886228","0.8038922155688623","0.029940119760479056","0.9627560521415268","0.7739520958083832","0.049455556647090886","0.9131736526946108","0.9041916167664672","0.017964071856287456","0.9805194805194803","0.9221556886227544","0.6646706586826348","0.7035928143712575","0.07784431137724557","0.8893617021276595","0.625748502994012","0.3997005988023952","0.047904191616766456","0.8801498127340824","0.35179640718562877","0.04789114281172236","0.049455556647090886","0.9116766467065868","0.9131736526946108","0.9041916167664672","0.9041916167664672","0.014970059880239472","0.017964071856287456","0.98371335504886","0.9805194805194803","0.9191616766467066","0.9221556886227544","0.6646706586826348","0.6646706586826348","0.7035928143712575","0.7035928143712575","0.07784431137724557","0.07784431137724557","0.8893617021276595","0.8893617021276595","0.625748502994012","0.625748502994012","0.3997005988023952","0.3997005988023952","0.04640718562874252","0.047904191616766456","0.8838951310861423","0.8801498127340824","0.3532934131736527","0.35179640718562877","","","","","","",""
"daily-bee-1782","1205","-","","2020-11-17T02:30:33.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","13","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7537425149700598","0.7559880239520959","62.30000305175781","0.7395209580838323","0.7440119760479041","0.02844311377245512","0.02395209580838331","0.9629629629629628","0.9688109161793372","0.7679640718562875","0.7679640718562875","0.027423620223999023","0.7537425149700598","0.7395209580838323","0.02844311377245512","0.9629629629629628","0.7679640718562875","0.1047277472414789","0.938622754491018","0.9730538922155688","0.06886227544910173","0.9292307692307692","0.9041916167664672","0.5688622754491018","0.5059880239520959","0.12574850299401197","0.8009478672985783","0.6317365269461078","0.26646706586826346","0.0973053892215569","0.7325102880658436","0.3637724550898204","0.7559880239520959","0.7440119760479041","0.02395209580838331","0.9688109161793372","0.7679640718562875","0.10279085495186084","0.937125748502994","0.9730538922155688","0.0718562874251496","0.9261538461538462","0.9011976047904192","0.5748502994011976","0.5149700598802395","0.11976047904191622","0.8113207547169811","0.6347305389221557","0.27095808383233533","0.09580838323353293","0.7387755102040817","0.36676646706586824","0.1047277472414789","0.10279085495186084","0.938622754491018","0.937125748502994","0.9730538922155688","0.9730538922155688","0.06886227544910173","0.0718562874251496","0.9292307692307692","0.9261538461538462","0.9041916167664672","0.9011976047904192","0.5688622754491018","0.5748502994011976","0.5059880239520959","0.5149700598802395","0.12574850299401197","0.11976047904191622","0.8009478672985783","0.8113207547169811","0.6317365269461078","0.6347305389221557","0.26646706586826346","0.27095808383233533","0.0973053892215569","0.09580838323353293","0.7325102880658436","0.7387755102040817","0.3637724550898204","0.36676646706586824","","","","","","",""
"driven-snowflake-1781","1184","-","","2020-11-17T02:13:41.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","12","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7859281437125748","0.7836826347305389","62.35000228881836","0.7994011976047904","0.7949101796407185","0.026946107784431184","0.022455089820359264","0.9662921348314606","0.9717514124293786","0.7724550898203593","0.7724550898203593","0.027641579508781433","0.7859281437125748","0.7994011976047904","0.026946107784431184","0.9662921348314606","0.7724550898203593","0.01862204926940163","0.9176646706586826","0.940119760479042","0.04491017964071853","0.9522292993630572","0.8952095808383234","0.6541916167664671","0.6586826347305389","0.008982035928143728","0.9863636363636364","0.6497005988023952","0.3592814371257485","0.0179640718562874","0.9523809523809524","0.3772455089820359","0.7836826347305389","0.7949101796407185","0.022455089820359264","0.9717514124293786","0.7724550898203593","0.023348318538642155","0.9206586826347304","0.94311377245509","0.04491017964071864","0.9523809523809524","0.8982035928143712","0.6467065868263473","0.6467065868263473","0","1","0.6467065868263473","0.35179640718562877","0.022455089820359264","0.94","0.374251497005988","0.01862204926940163","0.023348318538642155","0.9176646706586826","0.9206586826347304","0.940119760479042","0.94311377245509","0.04491017964071853","0.04491017964071864","0.9522292993630572","0.9523809523809524","0.8952095808383234","0.8982035928143712","0.6541916167664671","0.6467065868263473","0.6586826347305389","0.6467065868263473","0.008982035928143728","0","0.9863636363636364","1","0.6497005988023952","0.6467065868263473","0.3592814371257485","0.35179640718562877","0.0179640718562874","0.022455089820359264","0.9523809523809524","0.94","0.3772455089820359","0.374251497005988","","","","","","",""
"bumbling-shape-1780","1224","-","","2020-11-17T02:10:03.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","11","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7402694610778443","0.7387724550898204","62.75000190734863","0.7425149700598802","0.7470059880239521","0.004491017964071808","0.01646706586826352","0.993951612903226","0.9779559118236472","0.7380239520958084","0.7305389221556886","0.03169059753417969","0.7402694610778443","0.7425149700598802","0.004491017964071808","0.993951612903226","0.7380239520958084","0.037202658235449146","0.9296407185628742","0.9491017964071856","0.038922155688622784","0.9589905362776024","0.9101796407185628","0.5508982035928144","0.5359281437125748","0.029940119760479056","0.9470899470899472","0.5658682634730539","0.2934131736526946","0.03443113772455092","0.8949771689497716","0.3278443113772455","0.7387724550898204","0.7470059880239521","0.01646706586826352","0.9779559118236472","0.7305389221556886","0.03725220289431305","0.9296407185628742","0.9550898203592816","0.050898203592814384","0.9467084639498432","0.9041916167664672","0.5479041916167665","0.5389221556886228","0.017964071856287345","0.9677419354838712","0.5568862275449101","0.29191616766467066","0.03443113772455092","0.8944954128440367","0.3263473053892216","0.037202658235449146","0.03725220289431305","0.9296407185628742","0.9296407185628742","0.9491017964071856","0.9550898203592816","0.038922155688622784","0.050898203592814384","0.9589905362776024","0.9467084639498432","0.9101796407185628","0.9041916167664672","0.5508982035928144","0.5479041916167665","0.5359281437125748","0.5389221556886228","0.029940119760479056","0.017964071856287345","0.9470899470899472","0.9677419354838712","0.5658682634730539","0.5568862275449101","0.2934131736526946","0.29191616766467066","0.03443113772455092","0.03443113772455092","0.8949771689497716","0.8944954128440367","0.3278443113772455","0.3263473053892216","","","","","","",""
"fast-elevator-1779","1286","-","","2020-11-17T01:52:08.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","10","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7911676646706587","0.7904191616766467","64.95000457763672","0.8353293413173652","0.8323353293413174","0.08832335329341312","0.08383233532934131","0.8942652329749105","0.8992805755395683","0.7470059880239521","0.7485029940119761","0.03085842542350292","0.7911676646706587","0.8353293413173652","0.08832335329341312","0.8942652329749105","0.7470059880239521","0.06648234885705344","0.9161676646706588","0.9281437125748504","0.0239520958083832","0.9741935483870968","0.9041916167664672","0.6661676646706587","0.7425149700598802","0.15269461077844304","0.7943548387096775","0.5898203592814372","0.40718562874251496","0.06437125748502992","0.8419117647058824","0.34281437125748504","0.7904191616766467","0.8323353293413174","0.08383233532934131","0.8992805755395683","0.7485029940119761","0.05882296559265708","0.9176646706586826","0.9311377245508982","0.026946107784431073","0.9710610932475884","0.9041916167664672","0.6631736526946108","0.7335329341317365","0.14071856287425144","0.8081632653061225","0.592814371257485","0.4011976047904192","0.056886227544910184","0.8582089552238806","0.344311377245509","0.06648234885705344","0.05882296559265708","0.9161676646706588","0.9176646706586826","0.9281437125748504","0.9311377245508982","0.0239520958083832","0.026946107784431073","0.9741935483870968","0.9710610932475884","0.9041916167664672","0.9041916167664672","0.6661676646706587","0.6631736526946108","0.7425149700598802","0.7335329341317365","0.15269461077844304","0.14071856287425144","0.7943548387096775","0.8081632653061225","0.5898203592814372","0.592814371257485","0.40718562874251496","0.4011976047904192","0.06437125748502992","0.056886227544910184","0.8419117647058824","0.8582089552238806","0.34281437125748504","0.344311377245509","","","","","","",""
"ruby-glade-1778","1284","-","","2020-11-17T01:48:32.000Z","perfect-cluster.old_repro.train_on_enc.miss_s.undersample","false","1000","false","9","[0]","adult","old_repro.train_on_enc.miss_s.undersample","perfect-cluster","0.7956586826347305","0.7956586826347305","63.500003814697266","0.8053892215568862","0.8053892215568862","0.019461077844311392","0.019461077844311392","0.9758364312267658","0.9758364312267658","0.7859281437125748","0.7859281437125748","0.02899806387722492","0.7956586826347305","0.8053892215568862","0.019461077844311392","0.9758364312267658","0.7859281437125748","0.029352635916862106","0.9191616766467066","0.94311377245509","0.04790419161676651","0.9492063492063492","0.8952095808383234","0.6721556886227545","0.6676646706586826","0.008982035928143728","0.986725663716814","0.6766467065868264","0.3622754491017964","0.028443113772455064","0.9272030651340996","0.3907185628742515","0.7956586826347305","0.8053892215568862","0.019461077844311392","0.9758364312267658","0.7859281437125748","0.029352635916862106","0.9191616766467066","0.94311377245509","0.04790419161676651","0.9492063492063492","0.8952095808383234","0.6721556886227545","0.6676646706586826","0.008982035928143728","0.986725663716814","0.6766467065868264","0.3622754491017964","0.028443113772455064","0.9272030651340996","0.3907185628742515","0.029352635916862106","0.029352635916862106","0.9191616766467066","0.9191616766467066","0.94311377245509","0.94311377245509","0.04790419161676651","0.04790419161676651","0.9492063492063492","0.9492063492063492","0.8952095808383234","0.8952095808383234","0.6721556886227545","0.6721556886227545","0.6676646706586826","0.6676646706586826","0.008982035928143728","0.008982035928143728","0.986725663716814","0.986725663716814","0.6766467065868264","0.6766467065868264","0.3622754491017964","0.3622754491017964","0.028443113772455064","0.028443113772455064","0.9272030651340996","0.9272030651340996","0.3907185628742515","0.3907185628742515","","","","","","",""
